#Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos netos
45001.0,CAIB - Altres transferències incondicionades,63979637.65,0.0,63979637.65,67598337.28
45002.0,CAIB - Convenis en matèria d'acció social,2125163.97,0.0,2125163.97,6000.0
45030.0,CAIB - Convenis en matèria d'educació,146473.37,0.0,146473.37,0.0
45060.0,CAIB - Altres convenis subscrits amb la CAIB,2408771.5,0.0,2408771.5,45000.0
45080.0,CAIB - Altres subvencions (sense conveni),246538.28,0.0,246538.28,487290.88
45300.0,Posam valor a l'esport,33044.0,0.0,33044.0,0.0
46200.0,Ajuntaments - Extinció i prevenció d'incendis,1020455.02,0.0,1020455.02,0.0
46201.0,Ajuntaments - Biblioteques,78000.0,0.0,78000.0,0.0
46202.0,Ajuntaments - Educació d'Adults,253654.08,0.0,253654.08,0.0
46203.0,Ajuntaments - Serveis educatius educació primarenca,68521.96,0.0,68521.96,0.0
46204.0,Ajuntaments - Protecció Animal,84377.0,0.0,84377.0,0.0
46205.0,Ajuntaments - Monuments Arquelògics,65000.0,0.0,65000.0,0.0
46206.0,Ajuntaments - Servei de riscos laborals,113698.84,0.0,113698.84,0.0
46207.0,Ajuntaments - Neteja de platges,600000.0,0.0,600000.0,0.0
46208.0,Ajuntaments - Manteniment carreteres,177592.73,0.0,177592.73,54912.3
46212.0,Ajuntaments - IDE Menorca,49000.0,0.0,49000.0,0.0
46213.0,Ajuntaments - Universitat Oberta Majors,8400.0,0.0,8400.0,0.0
46700.0,Transferències corrents de consorcis,0.0,0.0,0.0,0.0
47000.0,Conveni asseguradora incendis,400000.0,0.0,400000.0,0.0
48000.0,Herència canera,30510.72,0.0,30510.72,0.0
49700.0,Altres transferències de la Unió Europea,183645.78,0.0,183645.78,20006.23
49751.0,Altres transferències de la UE MRR via CCAA,125000.0,0.0,125000.0,0.0
52000.0,Interessos,5000.0,0.0,5000.0,582114.99
53410.0,Dividends i particip. en beneficis de societats no depenents,0.0,0.0,0.0,0.0
54900.0,Cessió d'ús parcial WIMAX,21300.0,0.0,21300.0,0.0
55002.0,Cànon explotació Bar-Cafeteria Estació Autobusos Maó,4800.0,0.0,4800.0,0.0
59900.0,Altres ingressos patrimonials,0.0,0.0,0.0,0.0
59910.0,Altres ingressos patrimonials (amb IVA),0.0,0.0,0.0,0.0
61900.0,Alienació d'altres inversions reals,0.0,0.0,0.0,0.0
68000.0,Reintegrament d'operacions d'exercicis tancats.,0.0,0.0,0.0,60000.0
72000.0,Transferències de de capital de l'Administració de l'Estat,1000000.0,0.0,1000000.0,0.0
72390.0,"Transferències capital de societats, EPEs i OOPP de l'Estat",1760869.44,0.0,1760869.44,0.0
75002.0,CAIB - Convenis en matèria de serveis socials i igualtat,0.0,0.0,0.0,0.0
75060.0,Altres transferències de capital - Convenis amb CAIB,3340964.52,0.0,3340964.52,2471000.0
75080.0,CAIB - Altres transferències de Capital de la CA,8100499.24,0.0,8100499.24,7995117.91
75100.0,D'organismes autònoms i agències de les comunitats autònomes,0.0,0.0,0.0,0.0
75300.0,Conveni APB - CIM,723616.35,0.0,723616.35,0.0
76200.0,Pèrgoles Fotovoltaiques,515596.25,0.0,515596.25,0.0
77000.0,Transferències de capital d'empreses privades,23370.0,0.0,23370.0,0.0
79751.0,Altres transferències de la UE MRR via CCAA,175000.0,0.0,175000.0,0.0
83000.0,Reintegrament préstecs,350000.0,0.0,350000.0,72101.0
83001.0,Reintegraments de préstecs de fora del sector públic a c/t,0.0,0.0,0.0,0.0
87000.0,Romanent de tresoreria per a despeses generals,0.0,0.0,0.0,0.0
87010.0,Romanent de Tresoreria Despeses amb Finançament Afectat,0.0,0.0,0.0,0.0
91300.0,Préstecs,30470000.0,0.0,30470000.0,0.0
